order_id,order_date,customer_id,region_code,market,category,channel,quantity,unit_price,discount_pct,order_amount,cogs
O-05714,2026-01-30,C-0782,EU,Benelux & Nordics,Hardware,Partner,10,633.80,0.3427,4166.08,4356.10
O-05715,2026-01-30,C-0408,US,US East,Hardware,Partner,1,3501.39,0.3500,2275.90,2257.16
O-05716,2026-01-30,C-0431,EU,DACH,Support & CS,Online,9,309.06,0.2465,2096.00,1567.35
O-05717,2026-01-30,C-0315,APAC,Japan,Software,Online,61,305.05,0.2771,13452.54,5707.16
O-05718,2026-01-30,C-0353,APAC,Japan,Software,Direct,61,735.97,0.3500,29181.21,13579.21
O-05719,2026-01-30,C-0399,EU,DACH,Support & CS,Direct,9,814.10,0.3500,4762.49,4084.29
O-05720,2026-01-30,C-0262,EU,DACH,Hardware,Partner,4,3687.45,0.3500,9587.37,10070.12
O-05721,2026-01-30,C-0789,APAC,Greater China,Software,Partner,52,558.26,0.3500,18869.19,8758.36
O-05722,2026-01-30,C-0133,US,US West,Hardware,Partner,2,2716.95,0.3449,3559.51,3529.04
O-05723,2026-01-30,C-0356,US,US West,Services,Online,21,428.20,0.2440,6798.16,5330.22
O-05724,2026-01-30,C-0605,EU,Benelux & Nordics,Services,Partner,29,289.33,0.3500,5453.87,5387.91
O-05725,2026-01-30,C-0459,EU,UK & Ireland,Support & CS,Partner,4,857.19,0.3463,2241.46,1895.92
O-05726,2026-01-30,C-0036,EU,DACH,Hardware,Partner,5,2610.02,0.3343,8687.26,8857.45
O-05727,2026-01-30,C-0471,US,US East,Support & CS,Partner,1,2107.93,0.3450,1380.65,1148.54
O-05728,2026-01-30,C-0641,APAC,Greater China,Support & CS,Partner,8,1014.04,0.3483,5286.71,4377.04
O-05729,2026-01-31,C-0158,US,US West,Hardware,Partner,3,1664.97,0.3500,3246.69,3285.15
O-05730,2026-01-31,C-0190,EU,Benelux & Nordics,Support & CS,Partner,10,809.60,0.3443,5308.19,4469.10
O-05731,2026-01-31,C-0400,EU,UK & Ireland,Hardware,Partner,14,1892.85,0.3392,17511.23,18015.06
O-05732,2026-01-31,C-0379,APAC,Greater China,Hardware,Online,11,1103.72,0.2749,8803.42,8001.18
O-05733,2026-01-31,C-0131,EU,DACH,Services,Online,32,584.03,0.2467,14077.87,11437.76
O-05734,2026-01-31,C-0227,US,US East,Support & CS,Direct,8,541.68,0.3500,2816.74,2357.68
O-05735,2026-01-31,C-0050,EU,Southern Europe,Hardware,Partner,4,3774.51,0.3350,10040.40,9861.32
O-05736,2026-01-31,C-0595,EU,Benelux & Nordics,Hardware,Partner,17,1467.33,0.3370,16538.89,16768.29
O-05737,2026-01-31,C-0656,APAC,Greater China,Support & CS,Partner,4,473.10,0.3500,1230.06,1075.00
O-05738,2026-01-31,C-0452,APAC,Southeast Asia,Services,Direct,40,428.67,0.3500,11145.42,10865.60
O-05739,2026-01-31,C-0002,APAC,Japan,Services,Online,45,392.65,0.2662,12965.76,10944.00
O-05740,2026-01-31,C-0158,US,US West,Hardware,Partner,10,760.48,0.3500,4943.12,5068.90
O-05741,2026-01-31,C-0195,APAC,Southeast Asia,Support & CS,Direct,6,765.71,0.3500,2986.27,2534.10
O-05742,2026-01-31,C-0666,US,US East,Hardware,Partner,12,2578.44,0.3385,20468.19,20361.84
O-05743,2026-01-31,C-0762,EU,Benelux & Nordics,Services,Online,25,277.20,0.2466,5220.98,4327.75
O-05744,2026-01-31,C-0590,US,US East,Software,Partner,55,851.81,0.3372,31050.72,14184.50
O-05745,2026-01-31,C-0249,EU,DACH,Services,Direct,18,450.46,0.3500,5270.38,4950.54
O-05746,2026-01-31,C-0275,EU,UK & Ireland,Software,Partner,10,536.57,0.3375,3554.55,1621.10
O-05747,2026-01-31,C-0505,APAC,Greater China,Hardware,Partner,4,3877.17,0.3491,10095.01,10121.92
O-05748,2026-01-31,C-0369,EU,Southern Europe,Hardware,Direct,6,918.63,0.3500,3582.66,3674.76
O-05749,2026-01-31,C-0719,APAC,Southeast Asia,Software,Partner,80,120.01,0.3471,6268.18,2871.20
O-05750,2026-01-31,C-0521,EU,DACH,Support & CS,Partner,11,354.68,0.3500,2535.96,2193.18
O-05751,2026-01-31,C-0708,EU,DACH,Services,Partner,15,266.91,0.3356,2660.04,2456.10
O-05752,2026-01-31,C-0506,US,US East,Software,Partner,76,109.99,0.3301,5599.60,2511.80
O-05753,2026-01-31,C-0719,APAC,Southeast Asia,Services,Online,39,525.62,0.2617,15134.72,12962.82
O-05754,2026-01-31,C-0087,US,US West,Services,Partner,23,360.83,0.3389,5486.36,5087.14
O-05755,2026-01-31,C-0125,EU,DACH,Software,Partner,59,684.58,0.3485,26315.95,12146.33
O-05756,2026-01-31,C-0704,US,US West,Hardware,Direct,15,1621.42,0.3500,15808.85,15934.20
O-05757,2026-02-01,C-0691,US,US East,Support & CS,Partner,9,752.37,0.3500,4401.36,3644.19
O-05758,2026-02-01,C-0581,APAC,Southeast Asia,Hardware,Direct,2,670.67,0.3500,871.87,878.90
O-05759,2026-02-01,C-0067,EU,UK & Ireland,Hardware,Direct,6,3648.60,0.3500,14229.54,14488.44
O-05760,2026-02-01,C-0060,EU,DACH,Software,Partner,119,658.72,0.3500,50951.99,23495.36
O-05761,2026-02-01,C-0520,APAC,ANZ,Software,Direct,17,825.27,0.3500,9119.23,4230.62
O-05762,2026-02-01,C-0115,US,US East,Software,Direct,94,396.07,0.3500,24199.88,11151.22
O-05763,2026-02-01,C-0793,US,US East,Hardware,Partner,1,1837.19,0.3500,1194.17,1163.73
O-05764,2026-02-01,C-0794,APAC,ANZ,Hardware,Online,13,1203.85,0.2392,11907.20,10360.87
O-05765,2026-02-01,C-0741,APAC,Greater China,Support & CS,Direct,1,833.85,0.3500,542.00,460.68
O-05766,2026-02-01,C-0463,EU,UK & Ireland,Software,Direct,54,305.94,0.3500,10738.49,5111.10
O-05767,2026-02-01,C-0229,US,US West,Software,Online,35,113.65,0.2503,2982.19,1203.30
O-05768,2026-02-01,C-0365,APAC,ANZ,Hardware,Partner,1,3668.77,0.3500,2384.70,2496.26
O-05769,2026-02-01,C-0533,APAC,Japan,Hardware,Partner,6,4002.05,0.3500,15608.00,15676.32
O-05770,2026-02-01,C-0777,EU,UK & Ireland,Software,Partner,9,870.82,0.3500,5094.30,2422.35
O-05771,2026-02-01,C-0022,APAC,Southeast Asia,Software,Direct,117,69.68,0.3500,5299.16,2423.07
O-05772,2026-02-01,C-0386,US,US East,Support & CS,Direct,10,670.47,0.3500,4358.06,3736.20
O-05773,2026-02-01,C-0291,EU,UK & Ireland,Services,Online,20,395.27,0.2383,6021.90,5049.80
O-05774,2026-02-01,C-0618,EU,DACH,Software,Partner,105,630.73,0.3500,43047.32,20083.35
O-05775,2026-02-01,C-0226,EU,UK & Ireland,Services,Online,24,409.48,0.2569,7303.32,6195.84
O-05776,2026-02-01,C-0572,EU,Southern Europe,Software,Partner,60,433.39,0.3426,17093.88,7842.00
O-05777,2026-02-01,C-0098,EU,DACH,Software,Partner,28,631.09,0.3344,11761.35,5416.04
O-05778,2026-02-01,C-0583,EU,Benelux & Nordics,Hardware,Online,8,1741.82,0.2432,10545.86,9189.04
O-05779,2026-02-01,C-0435,APAC,Japan,Services,Partner,13,590.31,0.3426,5044.93,4682.73
O-05780,2026-02-01,C-0206,APAC,Japan,Hardware,Direct,14,2656.34,0.3500,24172.69,25141.90
O-05781,2026-02-01,C-0681,EU,DACH,Hardware,Online,17,4096.97,0.2634,51303.03,46735.21
O-05782,2026-02-02,C-0642,EU,DACH,Services,Partner,8,420.64,0.3500,2187.33,2099.76
O-05783,2026-02-02,C-0667,US,US West,Software,Partner,70,686.18,0.3500,31221.19,14113.40
O-05784,2026-02-02,C-0056,US,US East,Hardware,Partner,11,1215.58,0.3403,8820.81,8510.26
O-05785,2026-02-02,C-0467,US,US Central,Hardware,Partner,15,867.46,0.3500,8457.74,8528.55
O-05786,2026-02-02,C-0120,EU,Benelux & Nordics,Services,Direct,16,315.77,0.3500,3284.01,3201.44
O-05787,2026-02-02,C-0424,EU,Benelux & Nordics,Hardware,Direct,8,2828.05,0.3500,14705.86,15189.36
O-05788,2026-02-02,C-0024,EU,UK & Ireland,Software,Partner,11,60.53,0.3323,444.58,200.86
O-05789,2026-02-02,C-0055,EU,UK & Ireland,Hardware,Direct,1,785.04,0.3500,510.28,523.62
O-05790,2026-02-02,C-0154,APAC,Southeast Asia,Hardware,Partner,6,3795.01,0.3359,15121.74,15001.56
O-05791,2026-02-02,C-0296,EU,Southern Europe,Support & CS,Partner,2,1470.37,0.3500,1911.48,1627.56
O-05792,2026-02-02,C-0249,EU,DACH,Software,Partner,51,212.49,0.3489,7055.51,3393.54
O-05793,2026-02-02,C-0474,APAC,Southeast Asia,Software,Direct,64,822.67,0.3500,34223.07,15943.68
O-05794,2026-02-02,C-0099,US,US East,Support & CS,Partner,7,633.94,0.3500,2884.43,2389.17
O-05795,2026-02-02,C-0747,APAC,Greater China,Software,Partner,70,68.88,0.3401,3181.95,1470.00
O-05796,2026-02-02,C-0622,US,US East,Software,Direct,37,571.43,0.3500,13742.89,6227.84
O-05797,2026-02-02,C-0152,EU,DACH,Services,Direct,33,540.39,0.3500,11591.37,10909.80
O-05798,2026-02-02,C-0076,APAC,Southeast Asia,Services,Partner,3,312.72,0.3363,622.61,569.88
O-05799,2026-02-02,C-0597,APAC,ANZ,Hardware,Direct,16,3894.41,0.3500,40501.86,42436.80
O-05800,2026-02-02,C-0513,US,US East,Software,Online,63,220.64,0.2541,10368.68,4163.67
O-05801,2026-02-02,C-0713,US,US Central,Support & CS,Direct,8,2093.10,0.3500,10884.12,9296.08
O-05802,2026-02-02,C-0377,EU,DACH,Services,Online,7,646.81,0.2719,3296.38,2811.97
O-05803,2026-02-02,C-0688,US,US East,Support & CS,Online,6,387.48,0.2626,1714.30,1287.06
O-05804,2026-02-02,C-0020,APAC,ANZ,Software,Direct,5,766.86,0.3500,2492.30,1144.45
O-05805,2026-02-02,C-0578,APAC,ANZ,Hardware,Partner,17,3398.95,0.3448,37859.76,39402.60
O-05806,2026-02-02,C-0209,EU,UK & Ireland,Software,Partner,42,329.85,0.3500,9004.91,4229.82
O-05807,2026-02-02,C-0144,EU,Benelux & Nordics,Support & CS,Direct,12,848.98,0.3500,6622.04,5532.72
O-05808,2026-02-02,C-0468,EU,Southern Europe,Services,Partner,16,639.33,0.3333,6819.66,6580.32
O-05809,2026-02-02,C-0368,EU,DACH,Hardware,Partner,14,2701.69,0.3320,25265.03,24870.16
O-05810,2026-02-03,C-0684,US,US East,Hardware,Partner,5,2232.24,0.3310,7467.37,7433.15
O-05811,2026-02-03,C-0178,EU,DACH,Software,Partner,7,462.80,0.3456,2120.06,978.32
O-05812,2026-02-03,C-0149,EU,Southern Europe,Services,Direct,8,315.88,0.3500,1642.58,1592.40
O-05813,2026-02-03,C-0431,EU,DACH,Support & CS,Direct,1,2295.51,0.3500,1492.08,1260.69
O-05814,2026-02-03,C-0032,EU,Southern Europe,Software,Direct,84,283.23,0.3500,15464.36,7329.84
O-05815,2026-02-03,C-0107,US,US Central,Services,Partner,45,257.11,0.3500,7520.47,7173.00
O-05816,2026-02-03,C-0781,APAC,Greater China,Software,Partner,58,738.17,0.3500,27829.01,12559.90
O-05817,2026-02-03,C-0256,US,US Central,Hardware,Direct,6,3207.79,0.3500,12510.38,12660.42
O-05818,2026-02-03,C-0029,US,US West,Hardware,Direct,12,1898.85,0.3500,14811.03,14372.76
O-05819,2026-02-03,C-0363,EU,DACH,Hardware,Partner,8,3643.82,0.3500,18947.86,19059.60
O-05820,2026-02-03,C-0044,US,US West,Services,Partner,22,468.35,0.3500,6697.41,6213.24
O-05821,2026-02-03,C-0382,EU,DACH,Hardware,Partner,8,3477.41,0.3311,18607.00,18309.28
O-05822,2026-02-03,C-0437,US,US West,Software,Partner,87,701.86,0.3500,39690.18,18029.88
O-05823,2026-02-03,C-0344,EU,UK & Ireland,Services,Direct,41,597.70,0.3500,15928.71,15681.27
O-05824,2026-02-03,C-0135,APAC,Southeast Asia,Support & CS,Online,12,265.59,0.2391,2425.05,1765.56
O-05825,2026-02-03,C-0282,APAC,Southeast Asia,Hardware,Partner,6,795.80,0.3469,3118.41,3259.32
O-05826,2026-02-03,C-0258,EU,UK & Ireland,Software,Partner,57,502.35,0.3500,18612.07,8911.38
O-05827,2026-02-03,C-0143,US,US Central,Services,Online,18,203.09,0.2786,2637.23,2180.70
O-05828,2026-02-03,C-0641,APAC,Greater China,Hardware,Partner,3,2719.38,0.3500,5302.79,5263.11
O-05829,2026-02-03,C-0077,EU,UK & Ireland,Support & CS,Partner,2,655.34,0.3379,867.87,730.28
O-05830,2026-02-03,C-0469,EU,UK & Ireland,Hardware,Partner,12,1579.47,0.3451,12413.42,12604.08
O-05831,2026-02-03,C-0371,EU,Benelux & Nordics,Software,Direct,109,536.64,0.3500,38020.94,17620.94
O-05832,2026-02-03,C-0017,US,US Central,Services,Partner,32,468.10,0.3500,9736.48,9328.00
O-05833,2026-02-03,C-0112,EU,UK & Ireland,Services,Partner,18,177.65,0.3500,2078.51,2068.38
O-05834,2026-02-03,C-0378,EU,Benelux & Nordics,Services,Direct,10,184.72,0.3500,1200.68,1148.50
O-05835,2026-02-03,C-0588,EU,DACH,Software,Direct,78,783.92,0.3500,39744.74,18883.02
O-05836,2026-02-03,C-0365,APAC,ANZ,Hardware,Partner,17,1103.41,0.3398,12384.09,12402.01
O-05837,2026-02-03,C-0284,EU,Southern Europe,Software,Partner,57,818.90,0.3500,30340.24,13841.31
O-05838,2026-02-03,C-0164,US,US West,Software,Partner,77,453.32,0.3395,23055.47,10194.03
O-05839,2026-02-04,C-0681,EU,DACH,Software,Partner,50,164.00,0.3500,5330.00,2563.00
O-05840,2026-02-04,C-0067,EU,UK & Ireland,Hardware,Direct,11,2015.31,0.3500,14409.47,14649.25
O-05841,2026-02-04,C-0571,APAC,Southeast Asia,Software,Direct,83,108.08,0.3500,5830.92,2676.75
O-05842,2026-02-04,C-0405,EU,DACH,Hardware,Partner,8,1203.83,0.3500,6259.92,6281.76
O-05843,2026-02-04,C-0520,APAC,ANZ,Software,Partner,93,574.71,0.3500,34741.22,15891.84
O-05844,2026-02-04,C-0212,APAC,ANZ,Support & CS,Online,4,1365.34,0.2547,4070.29,2967.40
O-05845,2026-02-04,C-0093,US,US West,Hardware,Partner,11,1908.87,0.3430,13794.64,13801.59
O-05846,2026-02-04,C-0540,US,US Central,Software,Partner,109,834.81,0.3500,59146.29,27328.48
O-05847,2026-02-04,C-0442,APAC,Japan,Software,Partner,99,812.86,0.3500,52307.54,24853.95
O-05848,2026-02-04,C-0164,US,US West,Software,Partner,20,170.72,0.3361,2266.74,996.00
O-05849,2026-02-04,C-0219,EU,Benelux & Nordics,Hardware,Direct,2,3916.89,0.3500,5091.96,5175.34
O-05850,2026-02-04,C-0670,APAC,Greater China,Services,Partner,13,618.93,0.3304,5387.80,5138.64
O-05851,2026-02-04,C-0055,EU,UK & Ireland,Support & CS,Online,10,772.51,0.2478,5810.46,4278.40
O-05852,2026-02-04,C-0091,EU,DACH,Services,Partner,24,538.02,0.3500,8393.11,8264.40
O-05853,2026-02-04,C-0221,APAC,ANZ,Hardware,Partner,16,3222.14,0.3500,33510.26,33776.00
O-05854,2026-02-04,C-0070,US,US West,Software,Partner,85,263.86,0.3500,14578.27,6432.80
O-05855,2026-02-04,C-0694,EU,UK & Ireland,Hardware,Online,7,3845.17,0.2624,19853.24,18539.92
O-05856,2026-02-04,C-0622,US,US East,Software,Direct,51,709.69,0.3500,23526.22,10949.70
O-05857,2026-02-04,C-0702,EU,DACH,Hardware,Partner,11,1644.99,0.3500,11761.68,12095.93
O-05858,2026-02-04,C-0248,US,US Central,Software,Partner,51,788.74,0.3309,26915.59,12064.05
O-05859,2026-02-04,C-0715,EU,UK & Ireland,Services,Direct,14,137.67,0.3500,1252.80,1226.26
O-05860,2026-02-04,C-0643,EU,DACH,Hardware,Direct,11,537.81,0.3500,3845.34,4033.26
O-05861,2026-02-04,C-0335,US,US West,Software,Partner,101,108.19,0.3500,7102.67,3246.14
O-05862,2026-02-04,C-0206,APAC,Japan,Hardware,Direct,13,580.54,0.3500,4905.56,4876.82
O-05863,2026-02-04,C-0356,US,US West,Software,Partner,17,782.24,0.3343,8852.87,3913.57
O-05864,2026-02-04,C-0024,EU,UK & Ireland,Software,Partner,62,702.46,0.3500,28309.14,13289.08
O-05865,2026-02-04,C-0180,EU,UK & Ireland,Services,Partner,32,491.44,0.3377,10415.49,9658.56
O-05866,2026-02-04,C-0518,APAC,Southeast Asia,Services,Partner,8,479.98,0.3491,2499.48,2441.76
O-05867,2026-02-04,C-0606,US,US West,Software,Direct,106,94.14,0.3500,6486.25,2947.86
O-05868,2026-02-04,C-0636,APAC,Japan,Support & CS,Partner,5,1578.97,0.3490,5139.42,4276.90
O-05869,2026-02-04,C-0771,EU,UK & Ireland,Hardware,Partner,13,736.27,0.3331,6383.48,6411.73
O-05870,2026-02-04,C-0305,EU,UK & Ireland,Hardware,Partner,11,552.65,0.3497,3953.05,4041.84
O-05871,2026-02-04,C-0044,US,US West,Support & CS,Direct,11,1910.96,0.3500,13663.36,11437.91
O-05872,2026-02-05,C-0666,US,US East,Support & CS,Partner,10,453.68,0.3468,2963.25,2394.00
O-05873,2026-02-05,C-0486,EU,UK & Ireland,Services,Partner,4,640.01,0.3467,1672.58,1642.72
O-05874,2026-02-05,C-0136,EU,UK & Ireland,Services,Online,9,399.08,0.2647,2640.97,2260.80
O-05875,2026-02-05,C-0325,US,US East,Support & CS,Partner,9,2339.82,0.3500,13687.95,11386.44
O-05876,2026-02-05,C-0150,US,US Central,Hardware,Partner,17,1557.72,0.3468,17296.42,17653.31
O-05877,2026-02-05,C-0515,APAC,Southeast Asia,Services,Direct,4,360.16,0.3500,936.42,917.20
O-05878,2026-02-05,C-0153,EU,DACH,Hardware,Partner,11,3693.67,0.3335,27081.68,26410.78
O-05879,2026-02-05,C-0517,EU,UK & Ireland,Hardware,Online,4,393.14,0.2342,1204.30,1040.52
O-05880,2026-02-05,C-0561,US,US West,Support & CS,Partner,1,1123.16,0.3500,730.05,623.78
O-05881,2026-02-05,C-0153,EU,DACH,Software,Partner,43,712.47,0.3500,19913.54,9168.46
O-05882,2026-02-05,C-0305,EU,UK & Ireland,Software,Partner,105,357.39,0.3365,24899.96,11373.60
O-05883,2026-02-05,C-0351,EU,UK & Ireland,Hardware,Direct,11,1876.71,0.3500,13418.48,13474.56
O-05884,2026-02-05,C-0219,EU,Benelux & Nordics,Support & CS,Partner,3,2171.58,0.3500,4234.58,3719.58
O-05885,2026-02-05,C-0729,US,US East,Services,Partner,35,199.29,0.3341,4644.95,4270.00
O-05886,2026-02-05,C-0400,EU,UK & Ireland,Support & CS,Partner,11,824.07,0.3500,5892.10,4997.19
O-05887,2026-02-05,C-0500,US,US West,Hardware,Direct,10,3352.27,0.3500,21789.75,22422.60
O-05888,2026-02-05,C-0216,APAC,Japan,Support & CS,Direct,3,2232.22,0.3500,4352.83,3706.98
O-05889,2026-02-05,C-0320,US,US East,Software,Direct,15,835.55,0.3500,8146.61,3768.00
O-05890,2026-02-05,C-0749,EU,DACH,Support & CS,Online,10,1982.96,0.2373,15123.30,10959.10
O-05891,2026-02-05,C-0174,APAC,Southeast Asia,Hardware,Direct,4,478.53,0.3500,1244.18,1273.36
O-05892,2026-02-05,C-0380,US,US West,Software,Partner,59,110.84,0.3500,4250.71,1935.79
O-05893,2026-02-05,C-0168,US,US Central,Software,Partner,32,733.86,0.3377,15553.11,6900.80
O-05894,2026-02-05,C-0466,US,US East,Software,Partner,28,855.86,0.3500,15576.65,7041.44
O-05895,2026-02-05,C-0719,APAC,Southeast Asia,Software,Direct,73,549.13,0.3500,26056.22,12026.75
O-05896,2026-02-05,C-0659,EU,Benelux & Nordics,Hardware,Direct,7,835.48,0.3500,3801.43,3937.43
O-05897,2026-02-05,C-0291,EU,UK & Ireland,Support & CS,Online,9,646.27,0.2492,4366.98,3341.79
O-05898,2026-02-05,C-0573,APAC,Southeast Asia,Services,Direct,9,595.96,0.3500,3486.37,3306.87
O-05899,2026-02-05,C-0181,US,US East,Hardware,Direct,1,600.64,0.3500,390.42,388.31
O-05900,2026-02-05,C-0367,APAC,Southeast Asia,Software,Partner,38,785.69,0.3344,19873.39,8960.40
O-05901,2026-02-06,C-0615,US,US East,Support & CS,Partner,8,2219.75,0.3500,11542.70,9704.48
O-05902,2026-02-06,C-0587,EU,UK & Ireland,Hardware,Direct,1,971.13,0.3500,631.23,649.36
O-05903,2026-02-06,C-0102,US,US East,Hardware,Partner,2,2608.26,0.3500,3390.74,3422.66
O-05904,2026-02-06,C-0352,US,US West,Hardware,Partner,17,2816.29,0.3409,31555.07,30659.67
O-05905,2026-02-06,C-0243,EU,DACH,Services,Partner,10,434.26,0.3392,2869.61,2666.40
O-05906,2026-02-06,C-0789,APAC,Greater China,Hardware,Direct,12,2316.89,0.3500,18071.74,18111.36
O-05907,2026-02-06,C-0548,US,US Central,Hardware,Direct,11,1446.97,0.3500,10345.84,10357.93
O-05908,2026-02-06,C-0377,EU,DACH,Support & CS,Partner,2,880.02,0.3500,1144.03,1003.64
O-05909,2026-02-06,C-0102,US,US East,Services,Online,33,185.00,0.2404,4637.60,3796.65
O-05910,2026-02-06,C-0272,EU,UK & Ireland,Software,Direct,37,402.96,0.3500,9691.19,4603.54
O-05911,2026-02-06,C-0208,US,US East,Software,Partner,116,394.59,0.3354,30420.34,13553.44
O-05912,2026-02-06,C-0219,EU,Benelux & Nordics,Software,Partner,21,266.56,0.3500,3638.54,1693.44
O-05913,2026-02-06,C-0301,US,US Central,Services,Online,42,409.93,0.2514,12887.87,10300.08
O-05914,2026-02-06,C-0746,US,US West,Software,Partner,76,274.91,0.3500,13580.55,6180.32
O-05915,2026-02-06,C-0607,APAC,Japan,Hardware,Direct,14,517.26,0.3500,4707.07,4692.38
O-05916,2026-02-06,C-0452,APAC,Southeast Asia,Services,Direct,15,239.22,0.3500,2332.39,2246.40
O-05917,2026-02-06,C-0052,EU,Benelux & Nordics,Services,Partner,8,246.76,0.3403,1302.31,1216.88
O-05918,2026-02-06,C-0222,US,US Central,Hardware,Direct,17,3589.49,0.3500,39663.86,38986.95
O-05919,2026-02-06,C-0365,APAC,ANZ,Hardware,Partner,13,1652.75,0.3395,14192.36,14327.04
O-05920,2026-02-06,C-0756,US,US West,Software,Online,5,631.21,0.2583,2340.99,921.95
O-05921,2026-02-06,C-0642,EU,DACH,Software,Direct,48,65.57,0.3500,2045.78,960.96
O-05922,2026-02-06,C-0775,US,US East,Services,Partner,41,201.93,0.3500,5381.43,5207.41
O-05923,2026-02-06,C-0472,EU,Southern Europe,Hardware,Partner,12,3194.63,0.3389,25343.76,25377.84
O-05924,2026-02-06,C-0409,US,US East,Hardware,Online,7,843.63,0.2453,4456.96,3784.83
O-05925,2026-02-06,C-0683,US,US East,Support & CS,Partner,7,2004.33,0.3500,9119.70,7678.86
O-05926,2026-02-06,C-0684,US,US East,Software,Partner,81,133.65,0.3500,7036.67,3206.79
O-05927,2026-02-06,C-0070,US,US West,Hardware,Partner,7,893.74,0.3451,4097.44,4042.78
O-05928,2026-02-07,C-0380,US,US West,Support & CS,Partner,9,1005.89,0.3500,5884.46,4894.20
O-05929,2026-02-07,C-0517,EU,UK & Ireland,Hardware,Partner,7,2227.44,0.3470,10181.28,10641.89
O-05930,2026-02-07,C-0340,EU,DACH,Hardware,Partner,11,2555.02,0.3500,18268.39,18557.33
O-05931,2026-02-07,C-0548,US,US Central,Services,Partner,1,509.36,0.3310,340.78,308.84
O-05932,2026-02-07,C-0784,US,US Central,Hardware,Partner,3,3474.57,0.3500,6775.41,6807.90
O-05933,2026-02-07,C-0565,EU,Southern Europe,Hardware,Partner,1,468.31,0.3316,313.00,311.86
O-05934,2026-02-07,C-0010,APAC,Southeast Asia,Support & CS,Direct,4,1458.79,0.3500,3792.85,3210.24
O-05935,2026-02-07,C-0273,EU,DACH,Support & CS,Direct,11,529.79,0.3500,3788.00,3347.74
O-05936,2026-02-07,C-0026,EU,Southern Europe,Hardware,Direct,7,2309.42,0.3500,10507.86,10583.44
O-05937,2026-02-07,C-0651,US,US Central,Hardware,Partner,18,2024.77,0.3356,24212.87,24364.44
O-05938,2026-02-07,C-0352,US,US West,Support & CS,Partner,8,1648.50,0.3362,8753.58,7088.72
O-05939,2026-02-07,C-0642,EU,DACH,Hardware,Direct,3,2800.56,0.3500,5461.09,5642.37
O-05940,2026-02-07,C-0446,EU,Southern Europe,Services,Direct,39,544.07,0.3500,13792.17,13677.30
O-05941,2026-02-07,C-0219,EU,Benelux & Nordics,Services,Partner,14,185.44,0.3500,1687.50,1610.00
O-05942,2026-02-07,C-0444,EU,DACH,Support & CS,Direct,6,916.47,0.3500,3574.23,3030.66
O-05943,2026-02-07,C-0363,EU,DACH,Services,Partner,19,645.56,0.3466,8014.09,7784.30
O-05944,2026-02-07,C-0196,APAC,Japan,Support & CS,Direct,10,619.77,0.3500,4028.51,3401.70
O-05945,2026-02-07,C-0569,EU,UK & Ireland,Software,Partner,32,678.33,0.3345,14445.99,6802.88
O-05946,2026-02-07,C-0029,US,US West,Services,Partner,12,135.85,0.3500,1059.63,1018.68
O-05947,2026-02-07,C-0440,EU,UK & Ireland,Hardware,Online,9,2929.56,0.2761,19085.61,17703.00
O-05948,2026-02-07,C-0018,EU,DACH,Software,Partner,35,437.02,0.3384,10119.38,4673.90
O-05949,2026-02-07,C-0575,US,US West,Support & CS,Partner,10,1659.94,0.3316,11094.54,8776.80
